512 149
183 82 +3.065019e+05
184 82 +3.472240e+05
185 82 +9.242061e+04
186 82 +3.485058e+05
187 82 +2.673821e+05
188 82 +3.277007e+05
189 82 +1.530781e+05
190 82 +1.927922e+05
191 82 +2.860618e+05
192 82 +1.650360e+05
193 82 +2.538781e+05
194 82 +3.580277e+05
195 82 +2.046767e+05
196 82 +1.438735e+05
197 82 +1.274159e+05
198 82 +3.174566e+05
199 82 +4.184994e+05
200 82 +2.686751e+05
201 82 +5.646569e+04
202 82 +1.239703e+05
203 82 +2.294594e+05
204 82 +5.434991e+05
205 82 +5.645659e+05
206 82 +4.074898e+05
207 82 +2.740036e+05
208 82 +3.455034e+05
209 82 +4.074021e+05
210 82 +2.000954e+05
211 82 +4.230747e+04
212 82 +9.675920e+04
213 82 +4.036281e+05
214 82 +3.657311e+05
215 82 +4.536890e+05
216 82 +5.076610e+05
217 82 +8.297132e+05
218 82 +7.791471e+05
219 82 +2.651112e+05
220 82 +3.960073e+05
221 82 +7.009601e+05
222 82 +1.400387e+06
223 82 +2.046477e+06
224 82 +1.691366e+06
225 82 +1.125679e+06
226 82 +3.175113e+05
227 82 +9.220860e+05
228 82 +9.059205e+05
229 82 +1.762322e+05
230 82 +1.329713e+05
231 82 +4.972060e+05
232 82 +8.543620e+05
233 82 +8.910814e+05
234 82 +5.961471e+05
235 82 +3.842860e+05
236 82 +1.117596e+06
237 82 +1.199901e+06
238 82 +4.150890e+05
239 82 +1.365452e+05
240 82 +7.438187e+05
241 82 +1.055447e+06
242 82 +5.050130e+05
243 82 +3.083800e+05
244 82 +2.317657e+05
245 82 +9.131818e+05
246 82 +9.328841e+05
247 82 +4.550500e+05
248 82 +2.184442e+05
249 82 +2.134765e+05
250 82 +1.925293e+05
251 82 +9.978261e+04
252 82 +8.351938e+04
253 82 +1.380353e+05
254 82 +9.695622e+04
255 82 +1.652638e+05
256 82 +1.289956e+05
257 82 +9.720319e+04
258 82 +1.077145e+05
259 82 +3.980278e+04
260 82 +1.472909e+04
261 82 +3.038012e+04
262 82 +3.732732e+04
263 82 +2.852395e+05
264 82 +4.204451e+05
265 82 +6.259558e+04
266 82 +9.909551e+04
267 82 +1.127914e+05
268 82 +4.832822e+05
269 82 +1.754285e+06
270 82 +1.833127e+06
271 82 +5.775075e+05
272 82 +1.613952e+05
273 82 +1.106599e+05
274 82 +8.645497e+04
275 82 +1.765478e+05
276 82 +2.828249e+05
277 82 +1.236834e+05
278 82 +1.302360e+05
279 82 +1.087848e+05
280 82 +5.392557e+04
281 82 +6.557757e+03
282 82 +1.087496e+05
283 82 +7.806065e+04
284 82 +2.536746e+05
285 82 +1.942184e+05
286 82 +1.724333e+05
287 82 +1.871648e+05
288 82 +2.099290e+05
289 82 +1.117942e+05
290 82 +9.696702e+04
291 82 +1.684107e+05
292 82 +7.824930e+05
293 82 +1.140600e+06
294 82 +6.852441e+05
295 82 +2.668524e+05
296 82 +2.579441e+05
297 82 +8.165560e+05
298 82 +9.225027e+05
299 82 +4.105381e+05
300 82 +1.781300e+05
301 82 +7.669209e+05
302 82 +1.557545e+06
303 82 +1.094347e+06
304 82 +2.630666e+05
305 82 +6.565128e+05
306 82 +7.843697e+05
307 82 +6.498062e+05
308 82 +1.950950e+05
309 82 +2.230785e+05
310 82 +2.213278e+05
311 82 +8.658719e+05
312 82 +5.043531e+05
313 82 +5.808262e+05
314 82 +1.122506e+06
315 82 +2.055222e+06
316 82 +1.953673e+06
317 82 +8.828294e+05
318 82 +1.112807e+05
319 82 +1.394393e+05
320 82 +6.023047e+05
321 82 +8.280163e+05
322 82 +7.008519e+05
323 82 +6.385115e+05
324 82 +4.147446e+05
325 82 +2.571318e+05
326 82 +4.104823e+05
327 82 +2.605086e+05
328 82 +1.396291e+05
329 82 +1.780267e+05
330 82 +4.992308e+05
331 82 +2.536283e+05
332 82 +1.833079e+05
333 82 +4.144761e+05
334 82 +6.204421e+05
335 82 +2.993221e+05
336 82 +1.127884e+05
337 82 +9.697691e+04
338 82 +3.258496e+05
339 82 +3.954285e+05
340 82 +1.195544e+05
341 82 +6.772493e+04
342 82 +3.431128e+04
343 82 +9.370183e+04
344 82 +8.364398e+04
345 82 +9.604905e+04
346 82 +6.997981e+04
347 82 +2.372180e+05
348 82 +1.167312e+05
349 82 +1.828153e+05
350 82 +1.776007e+05
351 82 +4.918092e+04
352 82 +8.673149e+04
353 82 +1.844232e+05
354 82 +6.952235e+04
355 82 +2.118575e+05
356 82 +3.502342e+05
357 82 +5.044263e+05
358 82 +2.225582e+05
359 82 +1.230611e+05
360 82 +2.193378e+05
361 82 +2.272929e+05
362 82 +5.297529e+05
363 82 +3.316280e+05
364 82 +2.232513e+05
365 82 +1.728720e+05
366 82 +2.038186e+05
367 82 +3.469459e+05
368 82 +4.625208e+05
369 82 +4.807163e+05
370 82 +4.915852e+05
371 82 +4.526579e+05
372 82 +2.111436e+05
373 82 +1.670552e+05
374 82 +2.718655e+05
375 82 +2.117099e+05
376 82 +5.068682e+05
377 82 +4.625228e+05
378 82 +3.168786e+05
379 82 +2.869197e+05
380 82 +5.113452e+05
381 82 +3.804257e+05
382 82 +4.860577e+05
383 82 +4.481347e+05
384 82 +2.072364e+05
385 82 +3.880647e+05
386 82 +5.474764e+05
387 82 +6.444430e+05
388 82 +5.074986e+05
389 82 +5.217773e+05
390 82 +7.765864e+05
391 82 +1.249280e+06
392 82 +2.117367e+06
393 82 +1.306239e+06
394 82 +1.005979e+06
395 82 +5.979736e+05
396 82 +1.256929e+06
397 82 +3.945355e+06
398 82 +5.049838e+06
399 82 +2.841541e+06
400 82 +9.361322e+05
401 82 +1.795084e+06
402 82 +4.468841e+06
403 82 +1.213393e+07
404 82 +1.708287e+07
405 82 +9.320298e+06
406 82 +1.809867e+06
407 82 +1.879237e+05
408 82 +4.983495e+05
409 82 +2.761550e+06
410 82 +5.208712e+06
411 82 +3.573250e+06
412 82 +9.607745e+05
413 82 +6.412969e+05
414 82 +4.258305e+05
415 82 +2.715436e+05
416 82 +9.367313e+05
417 82 +3.985131e+05
418 82 +7.790955e+05
419 82 +3.185702e+05
420 82 +5.064889e+05
421 82 +8.770026e+05
422 82 +9.266989e+05
423 82 +4.819564e+05
424 82 +1.239737e+05
425 82 +3.188819e+05
426 82 +1.230661e+05
427 82 +4.538620e+05
428 82 +4.388297e+05
429 82 +2.089552e+05
430 82 +3.830933e+04
431 82 +3.399660e+05
432 82 +4.059877e+05
433 82 +1.040580e+05
434 82 +3.350166e+05
435 82 +2.451157e+05
436 82 +2.192730e+05
437 82 +1.969863e+05
438 82 +1.610535e+05
439 82 +1.791498e+05
440 82 +1.692965e+05
441 82 +6.948861e+04
442 82 +7.732071e+03
443 82 +6.173600e+04
444 82 +1.463470e+05
445 82 +2.283492e+05
446 82 +3.774252e+05
447 82 +2.342492e+05
448 82 +8.945851e+04
449 82 +1.180288e+05
450 82 +1.121174e+05
451 82 +2.038909e+05
452 82 +1.958163e+05
453 82 +1.972634e+05
454 82 +5.190421e+04
455 82 +1.005697e+05
456 82 +1.702640e+05
457 82 +1.603508e+05
458 82 +1.141441e+05
459 82 +1.417218e+05
460 82 +8.539705e+04
461 82 +2.843501e+04
462 82 +9.513999e+04
463 82 +1.339108e+05
464 82 +7.841297e+04
465 82 +1.096660e+05
466 82 +8.631928e+04
467 82 +5.526800e+04
468 82 +8.079263e+04
469 82 +6.923055e+04
470 82 +9.692054e+04
471 82 +4.144185e+04
472 82 +1.815403e+04
473 82 +9.748796e+04
474 82 +2.091263e+05
475 82 +1.703871e+05
476 82 +1.138143e+05
477 82 +1.746258e+05
478 82 +3.094687e+05
479 82 +2.108865e+05
480 82 +9.553942e+04
481 82 +5.999418e+04
482 82 +1.905938e+05
483 82 +3.124696e+04
484 82 +1.004094e+05
485 82 +1.347987e+05
486 82 +1.949012e+05
487 82 +3.410122e+05
488 82 +1.598296e+05
489 82 +2.292209e+05
490 82 +3.267052e+05
491 82 +5.961178e+05
492 82 +8.902131e+05
493 82 +8.735870e+05
494 82 +6.943377e+05
495 82 +2.839516e+05
496 82 +4.626647e+05
497 82 +7.265767e+05
498 82 +3.024192e+05
499 82 +3.377201e+04
500 82 +2.887643e+05
501 82 +3.470664e+05
502 82 +4.752665e+05
503 82 +3.234059e+05
504 82 +1.830700e+05
505 82 +3.565040e+05
506 82 +5.476291e+05
507 82 +4.389167e+05
508 82 +3.392144e+05
509 82 +1.451518e+05
510 82 +2.183820e+05
511 82 +3.574686e+05
0 83 +5.111050e+03
1 83 +7.484490e+03
2 83 +5.722599e+03
3 83 +6.690922e+03
4 83 +9.746157e+03
5 83 +6.123755e+03
6 83 +2.634098e+04
7 83 +1.924112e+04
8 83 +3.993559e+04
9 83 +6.177450e+04
10 83 +6.290248e+04
11 83 +4.616130e+04
12 83 +1.564071e+04
13 83 +1.727354e+05
14 83 +3.289952e+05
15 83 +2.511479e+05
16 83 +1.528958e+05
17 83 +2.452686e+05
18 83 +3.915656e+05
19 83 +3.071399e+05
20 83 +3.527223e+05
21 83 +3.942219e+05
22 83 +8.818802e+05
23 83 +2.101533e+06
24 83 +1.385513e+06
25 83 +6.044485e+04
26 83 +7.944523e+05
27 83 +3.609670e+06
28 83 +4.199888e+06
29 83 +9.864043e+05
30 83 +1.287979e+06
31 83 +2.607171e+06
32 83 +2.999520e+06
33 83 +2.761972e+06
34 83 +1.532249e+06
35 83 +1.268984e+06
36 83 +7.790474e+05
37 83 +1.939701e+06
38 83 +9.476987e+05
39 83 +1.146643e+06
40 83 +2.088619e+06
41 83 +5.129273e+06
42 83 +5.202333e+06
43 83 +3.083026e+06
44 83 +9.130155e+05
45 83 +3.862675e+06
46 83 +5.416919e+06
47 83 +3.510712e+06
48 83 +1.012416e+06
49 83 +7.560027e+05
50 83 +1.468751e+06
51 83 +2.680377e+06
52 83 +2.553396e+06
53 83 +1.598320e+06
54 83 +2.441022e+06
55 83 +2.501662e+06
56 83 +1.510609e+06
57 83 +2.388937e+06
58 83 +1.364305e+06
59 83 +8.322207e+05
60 83 +9.976536e+05
61 83 +8.910174e+05
62 83 +2.872057e+05
63 83 +6.390206e+05
64 83 +1.302316e+06
65 83 +7.887283e+05
66 83 +6.425010e+05
67 83 +1.548933e+06
68 83 +2.505299e+06
69 83 +2.813580e+06
70 83 +1.924736e+06
71 83 +1.080689e+06
72 83 +4.319917e+05
73 83 +8.437226e+05
74 83 +6.233968e+05
75 83 +2.843175e+05
76 83 +5.646050e+05
77 83 +3.257217e+05
78 83 +9.733725e+05
79 83 +1.068977e+06
80 83 +5.974075e+05
81 83 +5.499495e+05
82 83 +5.921848e+05
83 83 +1.448166e+05
84 83 +8.105036e+04
85 83 +3.202002e+05
86 83 +1.240690e+06
87 83 +7.061357e+05
88 83 +4.282580e+05
89 83 +7.864282e+04
90 83 +1.653359e+05
91 83 +4.055905e+05
92 83 +3.314045e+05
93 83 +5.131703e+05
94 83 +1.062280e+05
95 83 +4.071395e+05
96 83 +4.901325e+05
97 83 +6.340998e+05
98 83 +6.024282e+05
99 83 +5.503213e+05
100 83 +1.266880e+06
101 83 +1.377108e+06
102 83 +5.752527e+05
103 83 +3.746066e+05
104 83 +1.071452e+06
105 83 +1.375737e+06
106 83 +1.609899e+05
107 83 +4.542193e+05
108 83 +8.920769e+05
109 83 +1.830024e+06
110 83 +4.692647e+05
111 83 +4.937615e+05
112 83 +4.258008e+05
113 83 +2.243771e+06
114 83 +3.180263e+06
115 83 +2.218103e+06
116 83 +9.142380e+05
117 83 +4.882906e+05
118 83 +1.671628e+06
119 83 +2.660478e+06
120 83 +1.614350e+06
121 83 +1.321681e+06
122 83 +2.136060e+06
123 83 +1.983209e+06
124 83 +1.802750e+06
125 83 +2.014244e+06
126 83 +3.579064e+05
127 83 +2.009066e+06
128 83 +3.813869e+06
129 83 +2.229731e+06
130 83 +4.113331e+06
131 83 +7.478976e+06
132 83 +7.178821e+06
133 83 +2.389987e+06
134 83 +5.616362e+06
135 83 +4.240569e+07
136 83 +1.306427e+08
137 83 +3.663641e+08
138 83 +2.122616e+08
139 83 +2.162442e+07
140 83 +5.778821e+06
141 83 +3.184532e+06
142 83 +5.097706e+06
143 83 +7.855551e+06
144 83 +5.133419e+06
145 83 +3.160457e+06
146 83 +3.134270e+06
147 83 +5.890244e+05
148 83 +4.221623e+06
149 83 +4.952329e+06
150 83 +2.493568e+06
151 83 +1.377090e+06
152 83 +1.558977e+06
153 83 +7.301596e+05
154 83 +6.980422e+05
155 83 +1.765152e+06
156 83 +1.825522e+06
157 83 +6.820358e+05
158 83 +4.874962e+05
159 83 +9.982909e+05
160 83 +1.540266e+06
161 83 +1.557065e+06
162 83 +7.659142e+05
163 83 +8.731422e+05
164 83 +3.923905e+05
165 83 +1.094880e+06
166 83 +6.140253e+05
167 83 +1.014473e+06
168 83 +7.121816e+05
169 83 +5.059438e+05
170 83 +1.602351e+05
171 83 +1.685037e+05
172 83 +3.251267e+05
173 83 +4.252765e+05
174 83 +1.525431e+05
175 83 +2.116002e+05
176 83 +1.890390e+05
177 83 +2.358762e+05
178 83 +7.851464e+05
179 83 +7.909960e+05
180 83 +2.886812e+05
181 83 +1.735431e+05
182 83 +5.550229e+05
183 83 +6.864669e+05
184 83 +4.252441e+05
185 83 +1.675164e+05
186 83 +1.970665e+05
187 83 +1.099621e+05
188 83 +1.226790e+05
189 83 +8.532800e+04
190 83 +7.180621e+04
191 83 +1.286404e+05
192 83 +3.083470e+05
193 83 +2.401952e+05
194 83 +1.427162e+05
195 83 +2.321278e+05
196 83 +4.374339e+05
197 83 +4.481249e+05
198 83 +1.427197e+05
199 83 +2.206930e+05
200 83 +1.843782e+05
201 83 +2.781980e+05
202 83 +9.485372e+04
203 83 +6.642968e+04
204 83 +1.055134e+05
205 83 +2.599087e+05
206 83 +2.054539e+05
207 83 +1.462694e+05
208 83 +1.126520e+05
209 83 +9.275139e+04
210 83 +8.425628e+04
211 83 +1.133920e+05
212 83 +2.258650e+05
213 83 +1.684966e+05
214 83 +2.628309e+05
215 83 +3.232050e+05
216 83 +2.084636e+05
217 83 +2.933867e+05
218 83 +3.930628e+05
219 83 +3.461115e+05
220 83 +3.373742e+05
221 83 +2.738117e+05
222 83 +1.958131e+05
223 83 +2.422339e+05
224 83 +3.602322e+04
225 83 +3.986121e+04
226 83 +7.463016e+04
227 83 +4.868451e+04
228 83 +1.669437e+05
229 83 +1.469385e+05
230 83 +1.387910e+05
231 83 +2.760949e+05
232 83 +1.799371e+05
233 83 +2.505307e+05
234 83 +9.373844e+04
235 83 +7.108684e+04
236 83 +9.472551e+04
237 83 +1.318099e+05
238 83 +3.719285e+05
239 83 +4.611418e+05
240 83 +4.291391e+05
241 83 +3.990056e+05
242 83 +3.625873e+05
243 83 +2.450585e+05
244 83 +1.627575e+05
245 83 +1.771641e+05
246 83 +3.513627e+05
247 83 +2.613072e+05
248 83 +2.074577e+05
249 83 +2.211268e+05
250 83 +2.907845e+05
251 83 +1.348194e+05
252 83 +9.268891e+04
253 83 +1.140660e+05
254 83 +9.019386e+04
255 83 +4.629675e+04
256 83 +8.963970e+04
257 83 +1.065132e+05
258 83 +1.062581e+05
259 83 +8.217931e+04
260 83 +6.045459e+04
261 83 +2.631468e+05
262 83 +4.185425e+05
263 83 +2.995565e+05
264 83 +5.908075e+04
265 83 +8.015866e+04
266 83 +1.175891e+05
267 83 +3.235308e+05
268 83 +5.056448e+05
269 83 +3.606824e+05
270 83 +2.891152e+05
271 83 +3.612012e+05
272 83 +4.566980e+05
273 83 +1.957656e+06
274 83 +2.714741e+06
275 83 +1.423776e+06
276 83 +3.535471e+05
277 83 +9.074544e+04
278 83 +5.510717e+04
279 83 +3.364834e+05
280 83 +5.813054e+05
281 83 +3.156038e+05
282 83 +2.265127e+05
283 83 +1.627630e+05
284 83 +5.244707e+04
285 83 +3.646626e+05
286 83 +4.527454e+05
287 83 +1.897893e+05
288 83 +6.072242e+04
289 83 +7.035841e+04
290 83 +1.887734e+04
291 83 +8.562084e+04
292 83 +1.552468e+05
293 83 +9.216647e+04
294 83 +7.708211e+04
295 83 +1.688404e+05
296 83 +1.897408e+05
297 83 +3.190368e+05
298 83 +1.099456e+05
299 83 +1.684720e+05
300 83 +2.697286e+05
301 83 +2.133407e+05
302 83 +2.319884e+05
303 83 +2.604104e+05
304 83 +2.245835e+05
305 83 +2.300913e+05
306 83 +3.179788e+05
307 83 +4.208224e+05
308 83 +4.666238e+05
309 83 +4.020618e+05
310 83 +3.377135e+05
311 83 +1.688629e+05
312 83 +5.972380e+04
313 83 +8.110377e+04
314 83 +1.714388e+05
315 83 +2.363949e+05
316 83 +1.947813e+05
317 83 +1.814998e+05
318 83 +1.039420e+05
319 83 +1.896274e+05
320 83 +9.380101e+04
321 83 +2.881744e+04
322 83 +5.465205e+04
323 83 +5.922855e+04
324 83 +9.560903e+04
325 83 +1.358522e+05
326 83 +2.212679e+05
327 83 +2.667036e+05
328 83 +2.993299e+05
329 83 +4.071362e+05
330 83 +3.327456e+05
331 83 +3.114030e+05
332 83 +2.866793e+05
333 83 +2.150338e+05
334 83 +1.661172e+05
335 83 +9.644839e+04
336 83 +1.411587e+05
337 83 +8.349959e+04
338 83 +9.850730e+04
339 83 +7.218368e+04
340 83 +1.135775e+05
341 83 +1.095423e+05
342 83 +7.135000e+04
343 83 +9.217605e+04
344 83 +5.094999e+04
345 83 +2.042111e+04
346 83 +4.888845e+04
347 83 +1.398383e+05
348 83 +1.031240e+05
349 83 +7.685405e+04
350 83 +8.995384e+04
351 83 +8.933370e+04
352 83 +9.501883e+04
353 83 +7.400945e+04
354 83 +6.816331e+04
355 83 +2.402056e+04
356 83 +2.430643e+04
357 83 +8.821658e+04
358 83 +8.815705e+04
359 83 +6.628319e+04
360 83 +1.420171e+05
361 83 +1.138903e+05
362 83 +1.289665e+05
363 83 +1.278404e+05
364 83 +1.138428e+05
365 83 +1.230714e+05
366 83 +1.052500e+05
367 83 +8.153868e+04
368 83 +3.424296e+04
369 83 +6.832743e+04
370 83 +4.524894e+04
371 83 +6.188481e+04
372 83 +4.192316e+04
373 83 +4.837457e+04
374 83 +2.556301e+04
375 83 +4.746469e+04
376 83 +5.202131e+04
377 83 +8.041245e+03
378 83 +3.123446e+04
379 83 +9.015810e+04
380 83 +5.563288e+04
381 83 +2.257662e+04
382 83 +4.225844e+04
383 83 +3.287419e+04
384 83 +5.916536e+04
385 83 +4.139851e+04
386 83 +5.777210e+04
387 83 +8.123115e+04
388 83 +8.555424e+04
389 83 +1.267989e+05
390 83 +5.648174e+04
391 83 +2.462020e+04
392 83 +5.037454e+04
393 83 +9.437161e+04
394 83 +5.941313e+04
395 83 +1.127668e+05
396 83 +2.763576e+04
397 83 +1.669237e+05
398 83 +1.640678e+05
399 83 +2.608417e+05
400 83 +3.435653e+05
401 83 +3.369464e+05
402 83 +3.680172e+05
403 83 +5.693020e+05
404 83 +7.372969e+05
405 83 +1.011950e+06
406 83 +1.061962e+06
407 83 +4.942830e+05
408 83 +1.718745e+06
409 83 +2.633433e+06
410 83 +4.014972e+06
411 83 +4.463788e+06
412 83 +3.520968e+06
413 83 +2.382428e+06
414 83 +1.463490e+06
415 83 +6.222267e+05
416 83 +8.338650e+05
417 83 +1.029585e+06
418 83 +7.777415e+05
419 83 +5.665427e+05
420 83 +4.471321e+05
421 83 +2.780144e+05
422 83 +3.386527e+05
423 83 +2.456238e+05
424 83 +1.961562e+05
425 83 +1.531202e+05
426 83 +6.465166e+04
427 83 +8.213852e+04
428 83 +2.902106e+04
429 83 +6.599056e+04
430 83 +1.007282e+05
431 83 +8.924763e+04
432 83 +1.077649e+05
433 83 +9.400966e+04
434 83 +1.222928e+05
435 83 +1.455592e+05
436 83 +1.228481e+05
437 83 +1.479785e+05
438 83 +1.428592e+05
439 83 +1.589235e+05
440 83 +7.465380e+04
441 83 +8.214459e+04
442 83 +3.549351e+04
443 83 +7.258420e+03
444 83 +4.293175e+04
445 83 +2.469371e+04
446 83 +5.184330e+04
447 83 +3.324741e+04
448 83 +3.410601e+04
449 83 +1.944187e+04
450 83 +1.415248e+04
451 83 +3.850385e+04
452 83 +6.398747e+04
453 83 +5.655907e+04
454 83 +2.585740e+04
455 83 +4.921864e+04
456 83 +8.193111e+04
457 83 +6.796640e+04
458 83 +6.857056e+04
459 83 +7.125999e+04
460 83 +3.757813e+04
461 83 +4.640953e+04
462 83 +1.642850e+04
463 83 +4.318774e+04
464 83 +5.940754e+04
465 83 +3.251460e+04
466 83 +3.195701e+04
467 83 +9.728707e+03
468 83 +1.440303e+04
469 83 +1.498024e+04
470 83 +5.911768e+04
471 83 +4.843467e+04
472 83 +6.655868e+04
473 83 +5.719464e+04
474 83 +4.407975e+04
475 83 +3.991697e+04
476 83 +1.075153e+03
477 83 +4.914664e+04
478 83 +3.582528e+04
479 83 +4.747309e+04
480 83 +5.291539e+04
481 83 +9.380864e+04
482 83 +4.406420e+04
483 83 +5.347679e+04
484 83 +5.117120e+04
485 83 +3.177414e+04
486 83 +5.495809e+04
487 83 +4.575908e+04
488 83 +1.063183e+05
489 83 +1.065897e+05
490 83 +1.731137e+05
491 83 +1.456528e+05
492 83 +1.687995e+05
493 83 +1.948369e+05
494 83 +1.500966e+05
495 83 +1.247345e+05
496 83 +6.079905e+04
497 83 +7.824311e+04
498 83 +2.316244e+04
499 83 +5.065573e+04
500 83 +3.032788e+04
501 83 +6.015916e+04
502 83 +5.437483e+04
503 83 +5.173432e+04
504 83 +3.663338e+04
505 83 +1.034522e+05
506 83 +5.778012e+04
507 83 +1.177911e+05
508 83 +1.313724e+05
509 83 +1.184474e+05
510 83 +1.378795e+05
511 83 +1.144268e+05
0 84 +1.500305e+04
1 84 +1.239569e+04
2 84 +4.316085e+03
3 84 +4.163870e+03
4 84 +3.693348e+03
5 84 +6.306310e+03
6 84 +1.019332e+04
7 84 +4.511204e+03
8 84 +7.709209e+03
9 84 +2.100284e+04
10 84 +1.874292e+04
11 84 +9.374818e+03
12 84 +6.790309e+04
13 84 +6.226119e+04
14 84 +3.240711e+05
15 84 +2.614830e+05
16 84 +9.644192e+04
17 84 +3.768266e+05
18 84 +2.329939e+05
19 84 +1.937550e+05
20 84 +6.642022e+05
21 84 +1.372447e+06
22 84 +8.695930e+05
23 84 +1.177319e+06
24 84 +8.128757e+05
25 84 +4.090609e+05
26 84 +3.976945e+05
27 84 +7.220372e+05
28 84 +7.076191e+05
29 84 +3.884727e+04
30 84 +7.107853e+05
31 84 +2.512678e+06
32 84 +2.326109e+06
33 84 +1.647912e+06
34 84 +4.121160e+05
35 84 +4.242653e+06
36 84 +7.833458e+06
37 84 +4.363251e+06
38 84 +1.158311e+06
39 84 +1.460175e+06
40 84 +3.575323e+06
41 84 +5.067520e+06
42 84 +2.065632e+06
43 84 +6.106693e+05
44 84 +1.525415e+06
45 84 +2.853855e+06
46 84 +1.931061e+06
47 84 +8.807355e+05
48 84 +1.312819e+06
49 84 +2.070776e+06
50 84 +2.221465e+06
51 84 +1.018836e+06
52 84 +6.403735e+05
53 84 +3.663921e+05
54 84 +1.650961e+06
55 84 +2.306268e+06
56 84 +1.834537e+06
57 84 +5.783830e+05
58 84 +2.114506e+06
59 84 +1.795945e+06
60 84 +1.009976e+06
61 84 +1.080141e+06
62 84 +7.041230e+05
63 84 +5.838695e+05
64 84 +1.598341e+06
65 84 +1.141221e+06
66 84 +4.077850e+05
67 84 +8.625830e+05
68 84 +6.998708e+05
69 84 +4.273627e+05
70 84 +8.704002e+05
71 84 +1.153826e+06
72 84 +1.159319e+06
73 84 +1.195835e+06
74 84 +9.482012e+05
75 84 +1.670774e+05
76 84 +4.258173e+05
77 84 +7.426182e+05
78 84 +7.058138e+05
79 84 +4.161291e+05
80 84 +5.208128e+05
81 84 +1.256276e+06
82 84 +5.564489e+05
83 84 +6.676095e+05
84 84 +1.082299e+06
85 84 +1.320697e+06
86 84 +6.927018e+05
87 84 +6.473866e+05
88 84 +1.014302e+06
89 84 +3.919335e+05
90 84 +5.170482e+05
91 84 +8.434048e+05
92 84 +1.061559e+06
93 84 +1.211637e+06
94 84 +1.178438e+06
95 84 +9.754868e+05
96 84 +5.159463e+05
97 84 +2.360417e+05
98 84 +2.314825e+05
99 84 +3.920446e+05
100 84 +4.329848e+05
101 84 +2.986682e+05
102 84 +7.086266e+05
103 84 +1.267798e+06
104 84 +6.776384e+05
105 84 +3.841054e+05
106 84 +1.418431e+06
107 84 +1.714243e+06
108 84 +4.129895e+05
109 84 +7.313471e+05
110 84 +7.290675e+05
111 84 +9.416161e+05
112 84 +1.181729e+06
113 84 +8.867182e+05
114 84 +2.904478e+05
115 84 +2.337827e+06
116 84 +3.232046e+06
117 84 +1.081712e+06
118 84 +2.717469e+05
119 84 +5.629647e+05
120 84 +4.336183e+05
121 84 +2.036586e+06
122 84 +1.663364e+06
123 84 +3.003445e+05
124 84 +1.520509e+06
125 84 +1.662075e+06
126 84 +3.606789e+06
127 84 +5.499143e+06
128 84 +3.069825e+06
129 84 +3.353818e+06
130 84 +2.318417e+06
131 84 +3.111456e+05
132 84 +3.284283e+06
133 84 +5.268045e+06
134 84 +3.198072e+05
135 84 +1.839947e+06
136 84 +3.739504e+06
137 84 +3.828067e+07
138 84 +1.126397e+08
139 84 +2.962826e+08
140 84 +1.312900e+08
141 84 +1.998684e+07
142 84 +3.262378e+06
143 84 +8.404814e+05
144 84 +5.934032e+06
145 84 +6.194191e+06
146 84 +1.103851e+06
147 84 +2.327492e+06
148 84 +2.222590e+06
149 84 +8.154092e+05
150 84 +1.690693e+06
151 84 +2.037230e+06
152 84 +1.776550e+06
153 84 +8.128777e+05
154 84 +7.727348e+05
155 84 +7.261829e+05
156 84 +6.094037e+05
157 84 +8.717570e+05
158 84 +4.669191e+05
159 84 +9.018888e+05
160 84 +4.811371e+05
161 84 +1.569659e+06
162 84 +2.109241e+06
163 84 +6.428999e+05
164 84 +1.578355e+05
165 84 +3.501687e+05
166 84 +6.209464e+05
167 84 +4.001977e+05
168 84 +2.272369e+05
169 84 +5.494518e+05
170 84 +4.237868e+05
171 84 +3.739914e+05
172 84 +2.640232e+05
173 84 +2.234136e+05
174 84 +4.461364e+05
175 84 +4.870926e+05
176 84 +4.744378e+05
177 84 +3.139920e+05
178 84 +3.438554e+05
179 84 +7.273375e+05
180 84 +6.543223e+05
181 84 +2.114606e+05
182 84 +3.595737e+04
183 84 +1.908553e+04
184 84 +1.575402e+05
185 84 +2.761266e+05
186 84 +7.150394e+04
187 84 +5.790973e+04
188 84 +2.408840e+05
189 84 +4.197304e+05
190 84 +2.764293e+05
191 84 +1.072928e+05
192 84 +1.624569e+05
193 84 +3.316876e+05
194 84 +2.463573e+05
195 84 +1.537463e+05
196 84 +1.482582e+05
197 84 +3.242306e+05
198 84 +2.205639e+05
199 84 +1.125612e+05
200 84 +6.422745e+04
201 84 +1.020179e+05
202 84 +7.378745e+04
203 84 +1.505492e+05
204 84 +1.405689e+05
205 84 +4.538114e+04
206 84 +3.012473e+04
207 84 +2.395782e+04
208 84 +1.267266e+04
209 84 +4.315906e+04
210 84 +5.140626e+04
211 84 +3.993233e+04
212 84 +8.117688e+04
213 84 +1.344265e+04
214 84 +9.749891e+04
215 84 +6.229547e+04
216 84 +5.433217e+04
217 84 +3.321449e+04
218 84 +1.025818e+05
219 84 +7.396198e+04
220 84 +8.261295e+04
221 84 +7.883389e+04
222 84 +9.845229e+03
223 84 +1.716139e+05
224 84 +7.704985e+04
225 84 +4.951242e+04
226 84 +2.344052e+04
227 84 +1.680223e+05
228 84 +6.638011e+04
229 84 +4.672098e+04
230 84 +1.255114e+05
231 84 +2.789080e+04
232 84 +3.609120e+04
233 84 +3.722152e+04
234 84 +9.739576e+04
